Common_Course_ID,has_prereq,Course_Dept,Course_Num,,
SPAN322,Has pre-req,SPAN,322,,
SPAN324,Has pre-req,SPAN,324,,
SPAN328,Has pre-req,SPAN,328,,
SPAN330,Has pre-req,SPAN,330,,
SPAN331,Has pre-req,SPAN,331,,
SPAN333,Has pre-req,SPAN,333,,
SPAN341,Has pre-req,SPAN,341,,
SPAN342,Has pre-req,SPAN,342,,
SPAN343,Has pre-req,SPAN,343,,
SPAN344,Has pre-req,SPAN,344,,
SPAN348,Has pre-req,SPAN,348,,
SPAN350,Has pre-req,SPAN,350,,
SPAN351,Has pre-req,SPAN,351,,
SPAN353,Has pre-req,SPAN,353,,
SPAN355,Has pre-req,SPAN,355,,
SPAN407,Has pre-req,SPAN,407,,
SPAN420,Has pre-req,SPAN,420,,
SPAN424,Has pre-req,SPAN,424,,
SPAN425,Has pre-req,SPAN,425,,
SPAN428,Has pre-req,SPAN,428,,
SPAN436,Has pre-req,SPAN,436,,
SPAN437,Has pre-req,SPAN,437,,
SPAN448,Has pre-req,SPAN,448,,
SPAN450,Has pre-req,SPAN,450,,
SPAN451,Has pre-req,SPAN,451,,
SPAN452,Has pre-req,SPAN,452,,
SPAN460,Has pre-req,SPAN,460,,
SPAN466,Has pre-req,SPAN,466,,
SPAN480,Has pre-req,SPAN,480,,
SPAN490,Has pre-req,SPAN,490,,
SPED432,Has pre-req,SPED,432,,
SPED436,Has pre-req,SPED,436,,
SPED441,Has pre-req,SPED,441,,
SPED442,Has pre-req,SPED,442,,
SPED443,Has pre-req,SPED,443,,
SPED472,Has pre-req,SPED,472,,
STAT243(Z) (was MATH243),Has pre-req,STAT,243(,) (was ,243)
SWAH102,Has pre-req,SWAH,102,,
SWAH103,Has pre-req,SWAH,103,,
SWAH202,Has pre-req,SWAH,202,,
SWAH203,Has pre-req,SWAH,203,,
SWAH301,Has pre-req,SWAH,301,,
SWAH302,Has pre-req,SWAH,302,,
SWAH303,Has pre-req,SWAH,303,,
SWED102,Has pre-req,SWED,102,,
SWED103,Has pre-req,SWED,103,,
SWED201,Has pre-req,SWED,201,,
SWED202,Has pre-req,SWED,202,,
SWED203,Has pre-req,SWED,203,,
SWED301,Has pre-req,SWED,301,,
SWED302,Has pre-req,SWED,302,,
TA251,Has pre-req,TA,251,,
TA252,Has pre-req,TA,252,,
TA321,Has pre-req,TA,321,,
TA322,Has pre-req,TA,322,,
TA323,Has pre-req,TA,323,,
TA416,Has pre-req,TA,416,,
TA417,Has pre-req,TA,417,,
TA418,Has pre-req,TA,418,,
TA419,Has pre-req,TA,419,,
TA420,Has pre-req,TA,420,,
TA441,Has pre-req,TA,441,,
TA452,Has pre-req,TA,452,,
TA490,Has pre-req,TA,490,,
WGS315,Has pre-req,WGS,315,,
WGS321,Has pre-req,WGS,321,,
WGS331,Has pre-req,WGS,331,,
WGS350,Has pre-req,WGS,350,,
WGS351,Has pre-req,WGS,351,,
WGS421,Has pre-req,WGS,421,,
WGS422,Has pre-req,WGS,422,,
WGS432,Has pre-req,WGS,432,,
WR122(Z),Has pre-req,WR,122(,),
WR123,Has pre-req,WR,123,,
WR320,Has pre-req,WR,320,,
WR321,Has pre-req,WR,321,,
WR423,Has pre-req,WR,423,,
AA404,No pre-req,AA,404,,
AA408,No pre-req,AA,408,,
AA410,No pre-req,AA,410,,
AAA199,No pre-req,AAA,199,,
AAA321,No pre-req,AAA,321,,
AAA399,No pre-req,AAA,399,,
AAA406,No pre-req,AAA,406,,
AAA407,No pre-req,AAA,407,,
AAA408,No pre-req,AAA,408,,
AAA409,No pre-req,AAA,409,,
AAA410,No pre-req,AAA,410,,
AAAP408,No pre-req,AAAP,408,,
AAAP410,No pre-req,AAAP,410,,
AAAP411,No pre-req,AAAP,411,,
AAAP415,No pre-req,AAAP,415,,
AAAP421,No pre-req,AAAP,421,,
AAAP422,No pre-req,AAAP,422,,
AAAP423,No pre-req,AAAP,423,,
AAAP435,No pre-req,AAAP,435,,
AAAP438,No pre-req,AAAP,438,,
AAAP441,No pre-req,AAAP,441,,
AAAP451,No pre-req,AAAP,451,,
AAD199,No pre-req,AAD,199,,
AAD250,No pre-req,AAD,250,,
AAD251,No pre-req,AAD,251,,
AAD252,No pre-req,AAD,252,,
AAD301,No pre-req,AAD,301,,
AAD312,No pre-req,AAD,312,,
AAD315,No pre-req,AAD,315,,
AAD399,No pre-req,AAD,399,,
AAD406,No pre-req,AAD,406,,
AAD408,No pre-req,AAD,408,,
AAD409,No pre-req,AAD,409,,
AAD410,No pre-req,AAD,410,,
AAD420,No pre-req,AAD,420,,
AAD421,No pre-req,AAD,421,,
AAD422,No pre-req,AAD,422,,
AAD425,No pre-req,AAD,425,,
AAD429,No pre-req,AAD,429,,
AAD430,No pre-req,AAD,430,,
AAD434,No pre-req,AAD,434,,
AAD435,No pre-req,AAD,435,,
AAD450,No pre-req,AAD,450,,
AAD451,No pre-req,AAD,451,,
AAD462,No pre-req,AAD,462,,
AAD465,No pre-req,AAD,465,,
AAD471,No pre-req,AAD,471,,
AAD472,No pre-req,AAD,472,,
ACTG211,No pre-req,ACTG,211,,
ACTG401,No pre-req,ACTG,401,,
ACTG406,No pre-req,ACTG,406,,
ACTG409,No pre-req,ACTG,409,,
ACTG460,No pre-req,ACTG,460,,
AEGP051,No pre-req,AEGP,51,,
AEGP070,No pre-req,AEGP,70,,
AEGP071,No pre-req,AEGP,71,,
AEGP072,No pre-req,AEGP,72,,
AEII013A,No pre-req,AEII,13,,
AEII014A,No pre-req,AEII,14,,
AEII015A,No pre-req,AEII,15,,
AEII016A,No pre-req,AEII,16,,
AEII023A,No pre-req,AEII,23,,
AEII024A,No pre-req,AEII,24,,
AEII025A,No pre-req,AEII,25,,
AEII026A,No pre-req,AEII,26,,
AEII033A,No pre-req,AEII,33,,
AEII035A,No pre-req,AEII,35,,
AEII036A,No pre-req,AEII,36,,
AEII043,No pre-req,AEII,43,,
AEII044,No pre-req,AEII,44,,
AEII054,No pre-req,AEII,54,,
AEII054A,No pre-req,AEII,54,,
AEII055,No pre-req,AEII,55,,
AEII061,No pre-req,AEII,61,,
AEII062,No pre-req,AEII,62,,
AEII063,No pre-req,AEII,63,,
AEII064,No pre-req,AEII,64,,
AEII064A,No pre-req,AEII,64,,
AEII065,No pre-req,AEII,65,,
AEII070,No pre-req,AEII,70,,
AEIP050,No pre-req,AEIP,50,,
AEIP060,No pre-req,AEIP,60,,
AEIS102,No pre-req,AEIS,102,,
AEIS111,No pre-req,AEIS,111,,
AEIS199,No pre-req,AEIS,199,,
AFR199,No pre-req,AFR,199,,
AFR215,No pre-req,AFR,215,,
AFR405,No pre-req,AFR,405,,
AFR407,No pre-req,AFR,407,,
AFR410,No pre-req,AFR,410,,
ANTH110,No pre-req,ANTH,110,,
ANTH114,No pre-req,ANTH,114,,
ANTH119,No pre-req,ANTH,119,,
ANTH145,No pre-req,ANTH,145,,
ANTH150,No pre-req,ANTH,150,,
ANTH161,No pre-req,ANTH,161,,
ANTH162,No pre-req,ANTH,162,,
ANTH163,No pre-req,ANTH,163,,
ANTH165,No pre-req,ANTH,165,,
ANTH170,No pre-req,ANTH,170,,
ANTH171,No pre-req,ANTH,171,,
ANTH173,No pre-req,ANTH,173,,
ANTH175,No pre-req,ANTH,175,,
ANTH176,No pre-req,ANTH,176,,
ANTH199,No pre-req,ANTH,199,,
ANTH199L,No pre-req,ANTH,199,,
ANTH220,No pre-req,ANTH,220,,
ANTH223,No pre-req,ANTH,223,,
ANTH224M,No pre-req,ANTH,224,,
ANTH234,No pre-req,ANTH,234,,
ANTH243,No pre-req,ANTH,243,,
ANTH248,No pre-req,ANTH,248,,
ANTH250,No pre-req,ANTH,250,,
ANTH255,No pre-req,ANTH,255,,
ANTH260,No pre-req,ANTH,260,,
ANTH270,No pre-req,ANTH,270,,
ANTH274,No pre-req,ANTH,274,,
ANTH278,No pre-req,ANTH,278,,
ANTH280,No pre-req,ANTH,280,,
ANTH298,No pre-req,ANTH,298,,
ANTH310,No pre-req,ANTH,310,,
ANTH314,No pre-req,ANTH,314,,
ANTH315,No pre-req,ANTH,315,,
ANTH326,No pre-req,ANTH,326,,
ANTH327,No pre-req,ANTH,327,,
ANTH328,No pre-req,ANTH,328,,
ANTH329,No pre-req,ANTH,329,,
ANTH330,No pre-req,ANTH,330,,
ANTH331,No pre-req,ANTH,331,,
ANTH332,No pre-req,ANTH,332,,
ANTH341,No pre-req,ANTH,341,,
ANTH342,No pre-req,ANTH,342,,
ANTH344,No pre-req,ANTH,344,,
ANTH345,No pre-req,ANTH,345,,
ANTH346,No pre-req,ANTH,346,,
ANTH347,No pre-req,ANTH,347,,
ANTH349,No pre-req,ANTH,349,,
ANTH362,No pre-req,ANTH,362,,
ANTH365,No pre-req,ANTH,365,,
ANTH369,No pre-req,ANTH,369,,
ANTH399,No pre-req,ANTH,399,,
ANTH400M,No pre-req,ANTH,400,,
ANTH401,No pre-req,ANTH,401,,
ANTH403,No pre-req,ANTH,403,,
ANTH405,No pre-req,ANTH,405,,
ANTH406,No pre-req,ANTH,406,,
ANTH408,No pre-req,ANTH,408,,
ANTH409,No pre-req,ANTH,409,,
ANTH410,No pre-req,ANTH,410,,
ANTH411,No pre-req,ANTH,411,,
ANTH413,No pre-req,ANTH,413,,
ANTH414,No pre-req,ANTH,414,,
ANTH415,No pre-req,ANTH,415,,
ANTH421,No pre-req,ANTH,421,,
ANTH424,No pre-req,ANTH,424,,
ANTH427M,No pre-req,ANTH,427,,
ANTH429,No pre-req,ANTH,429,,
ANTH430,No pre-req,ANTH,430,,
ANTH431,No pre-req,ANTH,431,,
ANTH438,No pre-req,ANTH,438,,
ANTH439,No pre-req,ANTH,439,,
ANTH441,No pre-req,ANTH,441,,
ANTH446,No pre-req,ANTH,446,,
ANTH450,No pre-req,ANTH,450,,
ANTH453,No pre-req,ANTH,453,,
ANTH455,No pre-req,ANTH,455,,
ANTH465,No pre-req,ANTH,465,,
ANTH468,No pre-req,ANTH,468,,
ANTH488,No pre-req,ANTH,488,,
ANTH493,No pre-req,ANTH,493,,
ANTM401,No pre-req,ANTM,401,,
ANTM405,No pre-req,ANTM,405,,
ANTM406,No pre-req,ANTM,406,,
ANTM408,No pre-req,ANTM,408,,
ARB101,No pre-req,ARB,101,,
ARB199,No pre-req,ARB,199,,
ARB253,No pre-req,ARB,253,,
ARB353,No pre-req,ARB,353,,
ARB399,No pre-req,ARB,399,,
ARB405,No pre-req,ARB,405,,
ARB406,No pre-req,ARB,406,,
ARB409,No pre-req,ARB,409,,
ARB410,No pre-req,ARB,410,,
ARCH199,No pre-req,ARCH,199,,
ARCH201,No pre-req,ARCH,201,,
ARCH399,No pre-req,ARCH,399,,
ARCH400M,No pre-req,ARCH,400,,
ARCH401,No pre-req,ARCH,401,,
ARCH403,No pre-req,ARCH,403,,
ARCH405,No pre-req,ARCH,405,,
ARCH406,No pre-req,ARCH,406,,
ARCH407,No pre-req,ARCH,407,,
ARCH408,No pre-req,ARCH,408,,
ARCH409,No pre-req,ARCH,409,,
ARCH410,No pre-req,ARCH,410,,
ARCH410L,No pre-req,ARCH,410,,
ARCH431,No pre-req,ARCH,431,,
ARCH435,No pre-req,ARCH,435,,
ARCH437,No pre-req,ARCH,437,,
ARCH438,No pre-req,ARCH,438,,
ARCH439,No pre-req,ARCH,439,,
ARCH476,No pre-req,ARCH,476,,
ARH101,No pre-req,ARH,101,,
ARH150,No pre-req,ARH,150,,
ARH199,No pre-req,ARH,199,,
ARH204,No pre-req,ARH,204,,
ARH205,No pre-req,ARH,205,,
ARH206,No pre-req,ARH,206,,
ARH207,No pre-req,ARH,207,,
ARH208,No pre-req,ARH,208,,
ARH209,No pre-req,ARH,209,,
ARH210,No pre-req,ARH,210,,
ARH211,No pre-req,ARH,211,,
ARH300,No pre-req,ARH,300,,
ARH314,No pre-req,ARH,314,,
ARH315,No pre-req,ARH,315,,
ARH316,No pre-req,ARH,316,,
ARH317,No pre-req,ARH,317,,
ARH320M,No pre-req,ARH,320,,
ARH321,No pre-req,ARH,321,,
ARH322,No pre-req,ARH,322,,
ARH323,No pre-req,ARH,323,,
ARH324,No pre-req,ARH,324,,
ARH325,No pre-req,ARH,325,,
ARH326,No pre-req,ARH,326,,
ARH327,No pre-req,ARH,327,,
ARH331,No pre-req,ARH,331,,
ARH341,No pre-req,ARH,341,,
ARH342,No pre-req,ARH,342,,
ARH343,No pre-req,ARH,343,,
ARH344,No pre-req,ARH,344,,
ARH348,No pre-req,ARH,348,,
ARH350,No pre-req,ARH,350,,
ARH351,No pre-req,ARH,351,,
ARH352,No pre-req,ARH,352,,
ARH353,No pre-req,ARH,353,,
ARH354,No pre-req,ARH,354,,
ARH358,No pre-req,ARH,358,,
ARH359,No pre-req,ARH,359,,
ARH368,No pre-req,ARH,368,,
ARH372,No pre-req,ARH,372,,
ARH373,No pre-req,ARH,373,,
ARH382,No pre-req,ARH,382,,
ARH387,No pre-req,ARH,387,,
ARH397,No pre-req,ARH,397,,
ARH399,No pre-req,ARH,399,,
ARH401,No pre-req,ARH,401,,
ARH404,No pre-req,ARH,404,,
ARH407,No pre-req,ARH,407,,
ARH409,No pre-req,ARH,409,,
ARH410,No pre-req,ARH,410,,
ARH411,No pre-req,ARH,411,,
ARH421,No pre-req,ARH,421,,
ARH424,No pre-req,ARH,424,,
ARH425,No pre-req,ARH,425,,
ARH428,No pre-req,ARH,428,,
ARH438,No pre-req,ARH,438,,
ARH440,No pre-req,ARH,440,,
ARH441,No pre-req,ARH,441,,
ARH450,No pre-req,ARH,450,,
ARH451,No pre-req,ARH,451,,
ARH453,No pre-req,ARH,453,,
ARH454,No pre-req,ARH,454,,
ARH457,No pre-req,ARH,457,,
ARH460,No pre-req,ARH,460,,
ARH463,No pre-req,ARH,463,,
ARH465,No pre-req,ARH,465,,
ARH466,No pre-req,ARH,466,,
ARH467,No pre-req,ARH,467,,
ARH468,No pre-req,ARH,468,,
ARH471,No pre-req,ARH,471,,
ARH474,No pre-req,ARH,474,,
ARH475,No pre-req,ARH,475,,
ARH476,No pre-req,ARH,476,,
ARH477,No pre-req,ARH,477,,
ARH478,No pre-req,ARH,478,,
ARH481,No pre-req,ARH,481,,
ARH485,No pre-req,ARH,485,,
ARH488,No pre-req,ARH,488,,
ART101,No pre-req,ART,101,,
ART111,No pre-req,ART,111,,
ART115,No pre-req,ART,115,,
ART198,No pre-req,ART,198,,
ART199,No pre-req,ART,199,,
ART233,No pre-req,ART,233,,
ART401,No pre-req,ART,401,,
ART404,No pre-req,ART,404,,
ART405,No pre-req,ART,405,,
ART406,No pre-req,ART,406,,
ART407,No pre-req,ART,407,,
ART408,No pre-req,ART,408,,
ART409,No pre-req,ART,409,,
ART410,No pre-req,ART,410,,
ART412,No pre-req,ART,412,,
ARTC199,No pre-req,ARTC,199,,
ARTC401,No pre-req,ARTC,401,,
ARTC404,No pre-req,ARTC,404,,
ARTC405,No pre-req,ARTC,405,,
ARTC406,No pre-req,ARTC,406,,
ARTC408,No pre-req,ARTC,408,,
ARTC410,No pre-req,ARTC,410,,
ARTC468,No pre-req,ARTC,468,,
ARTC490,No pre-req,ARTC,490,,
ARTD199,No pre-req,ARTD,199,,
ARTD250,No pre-req,ARTD,250,,
ARTD251,No pre-req,ARTD,251,,
ARTD252,No pre-req,ARTD,252,,
ARTD401,No pre-req,ARTD,401,,
ARTD404,No pre-req,ARTD,404,,
ARTD405,No pre-req,ARTD,405,,
ARTD406,No pre-req,ARTD,406,,
ARTD408,No pre-req,ARTD,408,,
ARTD409,No pre-req,ARTD,409,,
ARTD410,No pre-req,ARTD,410,,
ARTD415,No pre-req,ARTD,415,,
ARTD490,No pre-req,ARTD,490,,
ARTF406,No pre-req,ARTF,406,,
ARTF408,No pre-req,ARTF,408,,
ARTF409,No pre-req,ARTF,409,,
ARTF410,No pre-req,ARTF,410,,
ARTF490,No pre-req,ARTF,490,,
ARTM199,No pre-req,ARTM,199,,
ARTM404,No pre-req,ARTM,404,,
ARTM406,No pre-req,ARTM,406,,
ARTM408,No pre-req,ARTM,408,,
ARTM409,No pre-req,ARTM,409,,
ARTM490,No pre-req,ARTM,490,,
ARTO199,No pre-req,ARTO,199,,
ARTO351,No pre-req,ARTO,351,,
ARTO404,No pre-req,ARTO,404,,
ARTO406,No pre-req,ARTO,406,,
ARTO408,No pre-req,ARTO,408,,
ARTO409,No pre-req,ARTO,409,,
ARTO410,No pre-req,ARTO,410,,
ARTO490,No pre-req,ARTO,490,,
ARTP401,No pre-req,ARTP,401,,
ARTP406,No pre-req,ARTP,406,,
ARTP408,No pre-req,ARTP,408,,
ARTP409,No pre-req,ARTP,409,,
ARTP490,No pre-req,ARTP,490,,
ARTP491,No pre-req,ARTP,491,,
ARTR199,No pre-req,ARTR,199,,
ARTR401,No pre-req,ARTR,401,,
ARTR406,No pre-req,ARTR,406,,
ARTR408,No pre-req,ARTR,408,,
ARTR409,No pre-req,ARTR,409,,
ARTR410,No pre-req,ARTR,410,,
ARTR490,No pre-req,ARTR,490,,
ARTS401,No pre-req,ARTS,401,,
ARTS406,No pre-req,ARTS,406,,
ARTS408,No pre-req,ARTS,408,,
ARTS409,No pre-req,ARTS,409,,
ARTS410,No pre-req,ARTS,410,,
ARTS490,No pre-req,ARTS,490,,
ASIA111,No pre-req,ASIA,111,,
ASIA199,No pre-req,ASIA,199,,
ASIA350,No pre-req,ASIA,350,,
ASIA399,No pre-req,ASIA,399,,
ASIA401,No pre-req,ASIA,401,,
ASIA403,No pre-req,ASIA,403,,
ASIA410,No pre-req,ASIA,410,,
ASIA425,No pre-req,ASIA,425,,
ASIA480,No pre-req,ASIA,480,,
ASL301,No pre-req,ASL,301,,
ASL311,No pre-req,ASL,311,,
ASTR121,No pre-req,ASTR,121,,
ASTR122,No pre-req,ASTR,122,,
ASTR123,No pre-req,ASTR,123,,
ASTR199,No pre-req,ASTR,199,,
BA101,No pre-req,BA,101,,
BA199,No pre-req,BA,199,,
BA240,No pre-req,BA,240,,
BA252,No pre-req,BA,252,,
BA352,No pre-req,BA,352,,
BA352H,No pre-req,BA,352,,
BA361,No pre-req,BA,361,,
BA362,No pre-req,BA,362,,
BA363,No pre-req,BA,363,,
BA364,No pre-req,BA,364,,
BA365,No pre-req,BA,365,,
BA399,No pre-req,BA,399,,
BA400M,No pre-req,BA,400,,
BA404,No pre-req,BA,404,,
BA410,No pre-req,BA,410,,
BA425,No pre-req,BA,425,,
BA453H,No pre-req,BA,453,,
BE410,No pre-req,BE,410,,
BEHT410,No pre-req,BEHT,410,,
BI100,No pre-req,BI,100,,
BI121,No pre-req,BI,121,,
BI122,No pre-req,BI,122,,
BI123,No pre-req,BI,123,,
BI130,No pre-req,BI,130,,
BI131,No pre-req,BI,131,,
BI132,No pre-req,BI,132,,
BI140,No pre-req,BI,140,,
BI140M,No pre-req,BI,140,,
BI150,No pre-req,BI,150,,
BI160,No pre-req,BI,160,,
BI170,No pre-req,BI,170,,
BI199,No pre-req,BI,199,,
BI199L,No pre-req,BI,199,,
BI372,No pre-req,BI,372,,
BI401,No pre-req,BI,401,,
BI402,No pre-req,BI,402,,
BI403,No pre-req,BI,403,,
BI405,No pre-req,BI,405,,
BI406,No pre-req,BI,406,,
BI407,No pre-req,BI,407,,
BI408,No pre-req,BI,408,,
BI409,No pre-req,BI,409,,
BI410L,No pre-req,BI,410,,
BI469,No pre-req,BI,469,,
BI473,No pre-req,BI,473,,
BIOE399,No pre-req,BIOE,399,,
BIOE410,No pre-req,BIOE,410,,
BIOE410L,No pre-req,BIOE,410,,
BLST141,No pre-req,BLST,141,,
CAS101,No pre-req,CAS,101,,
CAS101H,No pre-req,CAS,101,,
CAS110,No pre-req,CAS,110,,
CAS120,No pre-req,CAS,120,,
CAS130,No pre-req,CAS,130,,
CAS199,No pre-req,CAS,199,,
CAS210,No pre-req,CAS,210,,
CAS230,No pre-req,CAS,230,,
CAS399,No pre-req,CAS,399,,
CAS407,No pre-req,CAS,407,,
CAS409,No pre-req,CAS,409,,
CAS417,No pre-req,CAS,417,,
CDS401,No pre-req,CDS,401,,
CDS406,No pre-req,CDS,406,,
CDS409,No pre-req,CDS,409,,
CDS410,No pre-req,CDS,410,,
CDS411,No pre-req,CDS,411,,
CDS430,No pre-req,CDS,430,,
CDS442,No pre-req,CDS,442,,
CDS443,No pre-req,CDS,443,,
CDS446,No pre-req,CDS,446,,
CDS455,No pre-req,CDS,455,,
CDS457,No pre-req,CDS,457,,
CDS459,No pre-req,CDS,459,,
CFT401,No pre-req,CFT,401,,
CFT407,No pre-req,CFT,407,,
CFT410,No pre-req,CFT,410,,
CFT412,No pre-req,CFT,412,,
CH114,No pre-req,CH,114,,
CH140M,No pre-req,CH,140,,
CH157M,No pre-req,CH,157,,
CH199,No pre-req,CH,199,,
CH399,No pre-req,CH,399,,
CH399L,No pre-req,CH,399,,
CH401,No pre-req,CH,401,,
CH405,No pre-req,CH,405,,
CH407,No pre-req,CH,407,,
CH408,No pre-req,CH,408,,
CH410,No pre-req,CH,410,,
CH410L,No pre-req,CH,410,,
CH417,No pre-req,CH,417,,
CH431,No pre-req,CH,431,,
CH432,No pre-req,CH,432,,
CH433,No pre-req,CH,433,,
CH452,No pre-req,CH,452,,
CH467,No pre-req,CH,467,,
CHN101,No pre-req,CHN,101,,
CHN150,No pre-req,CHN,150,,
CHN151,No pre-req,CHN,151,,
CHN152,No pre-req,CHN,152,,
CHN199,No pre-req,CHN,199,,
CHN200M,No pre-req,CHN,200,,
CHN380,No pre-req,CHN,380,,
CHN399,No pre-req,CHN,399,,
CHN399L,No pre-req,CHN,399,,
CHN400M,No pre-req,CHN,400,,
CHN401,No pre-req,CHN,401,,
CHN403,No pre-req,CHN,403,,
CHN405,No pre-req,CHN,405,,
CHN407,No pre-req,CHN,407,,
CHN408,No pre-req,CHN,408,,
CHN410,No pre-req,CHN,410,,
CHN413,No pre-req,CHN,413,,
CHN423,No pre-req,CHN,423,,
CHN424,No pre-req,CHN,424,,
CHN425,No pre-req,CHN,425,,
CHN436,No pre-req,CHN,436,,
CHN437,No pre-req,CHN,437,,
CHN438,No pre-req,CHN,438,,
CHN452,No pre-req,CHN,452,,
CHN480,No pre-req,CHN,480,,
CHN481,No pre-req,CHN,481,,
CHN482,No pre-req,CHN,482,,
CINE110M,No pre-req,CINE,110,,
CINE111,No pre-req,CINE,111,,
CINE151M,No pre-req,CINE,151,,
CINE199,No pre-req,CINE,199,,
CINE230,No pre-req,CINE,230,,
CINE260M,No pre-req,CINE,260,,
CINE265,No pre-req,CINE,265,,
CINE266,No pre-req,CINE,266,,
CINE267,No pre-req,CINE,267,,
CINE268,No pre-req,CINE,268,,
CINE330,No pre-req,CINE,330,,
CINE335,No pre-req,CINE,335,,
CINE340,No pre-req,CINE,340,,
CINE345,No pre-req,CINE,345,,
CINE350,No pre-req,CINE,350,,
CINE360,No pre-req,CINE,360,,
CINE362M,No pre-req,CINE,362,,
CINE365,No pre-req,CINE,365,,
CINE381M,No pre-req,CINE,381,,
CINE399,No pre-req,CINE,399,,
CINE401,No pre-req,CINE,401,,
CINE404,No pre-req,CINE,404,,
CINE405,No pre-req,CINE,405,,
CINE407,No pre-req,CINE,407,,
CINE415,No pre-req,CINE,415,,
CINE440,No pre-req,CINE,440,,
CINE470,No pre-req,CINE,470,,
CINE486M,No pre-req,CINE,486,,
CINE490,No pre-req,CINE,490,,
CIS102,No pre-req,CIS,102,,
CIS110,No pre-req,CIS,110,,
CIS199,No pre-req,CIS,199,,
CIS399,No pre-req,CIS,399,,
CIS400M,No pre-req,CIS,400,,
CIS404,No pre-req,CIS,404,,
CIS410,No pre-req,CIS,410,,
CIS454,No pre-req,CIS,454,,
CIS490,No pre-req,CIS,490,,
CIT405,No pre-req,CIT,405,,
CLAS110,No pre-req,CLAS,110,,
CLAS188,No pre-req,CLAS,188,,
CLAS199,No pre-req,CLAS,199,,
CLAS201,No pre-req,CLAS,201,,
CLAS202,No pre-req,CLAS,202,,
CLAS301,No pre-req,CLAS,301,,
CLAS302,No pre-req,CLAS,302,,
CLAS303,No pre-req,CLAS,303,,
CLAS310,No pre-req,CLAS,310,,
CLAS311,No pre-req,CLAS,311,,
CLAS314,No pre-req,CLAS,314,,
CLAS321,No pre-req,CLAS,321,,
CLAS322,No pre-req,CLAS,322,,
CLAS330,No pre-req,CLAS,330,,
CLAS399,No pre-req,CLAS,399,,
CLAS403,No pre-req,CLAS,403,,
CLAS407,No pre-req,CLAS,407,,
COLT101,No pre-req,COLT,101,,
COLT102,No pre-req,COLT,102,,
COLT103,No pre-req,COLT,103,,
COLT199,No pre-req,COLT,199,,
COLT211,No pre-req,COLT,211,,
COLT212,No pre-req,COLT,212,,
COLT231,No pre-req,COLT,231,,
COLT232,No pre-req,COLT,232,,
COLT301,No pre-req,COLT,301,,
COLT302,No pre-req,COLT,302,,
COLT303,No pre-req,COLT,303,,
COLT304,No pre-req,COLT,304,,
COLT305,No pre-req,COLT,305,,
COLT350,No pre-req,COLT,350,,
COLT360,No pre-req,COLT,360,,
COLT370,No pre-req,COLT,370,,
COLT380,No pre-req,COLT,380,,
COLT390,No pre-req,COLT,390,,
COLT399,No pre-req,COLT,399,,
COLT401,No pre-req,COLT,401,,
COLT403,No pre-req,COLT,403,,
COLT405,No pre-req,COLT,405,,
COLT407,No pre-req,COLT,407,,
COLT408,No pre-req,COLT,408,,
COLT410,No pre-req,COLT,410,,
COLT415,No pre-req,COLT,415,,
COLT440,No pre-req,COLT,440,,
COLT450,No pre-req,COLT,450,,
COLT460,No pre-req,COLT,460,,
COLT461,No pre-req,COLT,461,,
COLT462,No pre-req,COLT,462,,
COLT470,No pre-req,COLT,470,,
COLT490,No pre-req,COLT,490,,
CPSY199,No pre-req,CPSY,199,,
CPSY217,No pre-req,CPSY,217,,
CPSY401,No pre-req,CPSY,401,,
CPSY404,No pre-req,CPSY,404,,
CPSY405,No pre-req,CPSY,405,,
CPSY406,No pre-req,CPSY,406,,
CPSY407,No pre-req,CPSY,407,,
CPSY408,No pre-req,CPSY,408,,
CPSY410,No pre-req,CPSY,410,,
CPSY417,No pre-req,CPSY,417,,
CRES101,No pre-req,CRES,101,,
CRES199,No pre-req,CRES,199,,
CRES351,No pre-req,CRES,351,,
CRES399,No pre-req,CRES,399,,
CRES410,No pre-req,CRES,410,,
CRES415,No pre-req,CRES,415,,
CRES420,No pre-req,CRES,420,,
CRES430,No pre-req,CRES,430,,
CRES435,No pre-req,CRES,435,,
CRES440,No pre-req,CRES,440,,
CRES445,No pre-req,CRES,445,,
CRWR199,No pre-req,CRWR,199,,
CRWR225,No pre-req,CRWR,225,,
CRWR230,No pre-req,CRWR,230,,
CRWR240,No pre-req,CRWR,240,,
CRWR244,No pre-req,CRWR,244,,
CRWR399,No pre-req,CRWR,399,,
CRWR405,No pre-req,CRWR,405,,
CRWR407,No pre-req,CRWR,407,,
CS102,No pre-req,CS,102,,
CS110,No pre-req,CS,110,,
CS299,No pre-req,CS,299,,
CS399,No pre-req,CS,399,,
CS400M,No pre-req,CS,400,,
CS410,No pre-req,CS,410,,
DAN125,No pre-req,DAN,125,,
DAN171,No pre-req,DAN,171,,
DAN199,No pre-req,DAN,199,,
DAN241,No pre-req,DAN,241,,
DAN251,No pre-req,DAN,251,,
DAN255,No pre-req,DAN,255,,
DAN256,No pre-req,DAN,256,,
DAN258,No pre-req,DAN,258,,
DAN260,No pre-req,DAN,260,,
DAN280,No pre-req,DAN,280,,
DAN294,No pre-req,DAN,294,,
DAN299,No pre-req,DAN,299,,
DAN301,No pre-req,DAN,301,,
DAN351,No pre-req,DAN,351,,
DAN352,No pre-req,DAN,352,,
DAN355,No pre-req,DAN,355,,
DAN360,No pre-req,DAN,360,,
